timestamp,speaker,words,tags
[00:20:34],PCR,"I did rowing, rowing on my own when I was in eighth grade, so my parents bought me a small dinghy for going into high school. It was something that I’d wanted for a very long time so I spent like three or four summers rowing all around Boston harbor with me and my two cousins. So I did that, and then when I got into the latter part of high school and the beginning part of college that was when I started to get into snowboarding. And I went to college in Maine, so there was a lot of opportunity to do the snowboarding there. ",childhood;parents
[00:21:19],DF,Did you have a fascination with being a cowboy or the ideas about western life even then? Or was this more of a recent interest? ,
[00:21:30],PCR,"So it was a little more recent. When I was really young we would listen to country music, so, Linda Ronstadt, Barbara Mandrell and the Mandrell Sisters, I had a huge crush on Irlene Mandrell ‘cause my father had told me that she could play twenty-six different instruments and I just thought that was so incredible that I was just over the moon any time that her and her sisters would perform. Oakridge Boys, you know, Chrisofferson, Johnny Cash, all those. Dolly Parton, of course. And then probably as I started to grow up and get into junior high and high school I started listening to a little bit more rock and pop. And then after graduating college started to listen to more country music. ",
,PCR,"Shortly after I graduated from college Wynonna and Naomi Judd stopped performing as The Judds, and it was just Wyonna on her own, and one of the first songs she ever performed was “No One Else on Earth” and I really liked that song so I bought her whole entire album. And then shortly after that Reba McEntire came out with “Why Haven’t I Heard From You” which I thought was the most hysterical thing I had heard up to that point, and I bought the album for that song and by that time Garth Brooks really started becoming very popular and so I just kind of fell back into it after being away from it for a while. ",
[00:23:38],DF,Do you have continuing interest in the contemporary music that comes out? New releases as well? Are you still following along with the... ,
[00:23:46],PCR,"Yes, I am. I’m still following along with contemporary country music, so, Sam Hunt, Kane Brown...I also really like Trace Adkins, you know, I was a very big Chris Cagle fan and he was very nice to look at as well...Tim McGraw, Alan Jackson, all those folks, but also I really like some of the more contemporary country as well. Country as a music has evolved consistently, so the country music of the ‘40s sounds different of the country music of the ‘50s sounds, different of the country music of the ‘70s, sounds different of the country music of the ‘90s and the country music of today. So, my all time favorite country music song is “Crackers” by Barbara Mandrell, and you go back and you listen to her version of that song and it doesn’t sound very country at all, so, some of the music that is being performed today by Sam Hunt and by Lady Antebellum and by some of the other more contemporary performers that people might not say sounds like country...some of the music that was country music back in the ‘70s...that didn’t really sound like country either. ",music
[00:25:29],DF,"Do you...um, when you were doing the social event planning did you plan mostly around music or did you plan it around other events? Like maybe a barbecue or bowling or...how would you prefer to schedule social events when you were in charge? ",
[00:25:43],PCR,"It was mainly around music, so we would do different...we had a, um, dance competition. So we had the “Atlantic Coast Open,” and so that was a dance competition...couples dance competition. We also did, um, social events in regards to, um, gosh what were some of the things that we did? [Laughter.] That was so long ago! We did a dance at Baltimore Harbor for a few years, um, also planning a lot of the social events for the rodeo weekend itself...the dances that took place for that...performances, and then also we did some drag shows and other types of events that we would do in bars as social and entertainment events. So two of the ones that I remember most fondly are...we had a event that we did that was a quiz show event. It was called “Gone in Sixty Seconds.” ",dance;performance
,PCR,"We would have people come up as contestants and they would have sixty seconds to ask...sixty seconds to answer questions. And those questions were usually centered around events and things that were happening within the gay community so they could be leather events, the could be drag events, they could be history events, um, but we used it really as a way to try and reinforce the marketing of what’s coming up. You know, when is the International Leather Convention? When does the rodeo take place? When is New York City’s Pride? Those were the kind of questions that we asked and then people moved up, kind of Price Is Right style, you know, whoever won moved into the final round and if we had a tie then we would have a lightning round with whoever was in the tie to answer questions. And if you got one wrong then you know that was it. ",community;events
,PCR,"It was like sudden death match! So that was the first event that I really liked that we did, and then the second event that we did was, um, the rodeo association had done a event called “The Shirt Off Your Back” auction. So they would auction off western t-shirts and they’d have good looking cowboys and cowgirls who would come out, people would bid on them and then whoever the winner was had the opportunity to take the shirt off the cowboy or cowgirl. We took that event and we put a little...we made it accessible for poor people, ‘cause not everybody could bid like sixty dollars on a shirt. So what we would do is we would have the good looking cowboys and cowgirls in the shirts and then we would have various prizes. So it could be a gift certificate to dinner, it could be a rodeo buckle, it could be a bar tab. ",
,PCR,"And we took and put whatever the prize was in an envelope and put it around the neck of the cowboy or cowgirl and sold raffle tickets. So you could buy one raffle ticket for a dollar or we would do a whole string of them for ten dollars. So, you know, we would measure your arm, we would measure your leg, we would measure around your chest to try and maximize what you were getting. If your raffle number was called, and you were a winner, you could come up and you could choose...you know...like door number one, door number two, door number three, or door number four style...which cowboy or cowgirl whom you wanted to take their shirt off and you would open up the envelope underneath and receive whatever that prize was. ",
[00:30:21],DF,"That’s a wonderful setup for that! You mentioned, um, the Pride, um...you said Pride Parade, was it? ",
[00:30:30],PCR,Yes. Yeah. Pride Parade. ,
[00:30:32],DF,"Do you partner with other organizations outside of rodeo often in Washington D.C. area? Collaborate, share members, volunteers? ",
[00:30:39],PCR,"We do. We are a member of Team DC. Team DC is the umbrella organization for all the sports organizations in Washington D.C., so, rugby, and kickball, and softball, and flag football, and dodgeball, and volleyball, and water polo, etcetera, etcetera, are all members of Team DC as well. So we’ll do things for them, like at Pride or if they’re doing some kind of volunteering...actually last week they had what they call The Challenge Cup. So people could get teams of five to participate in a quiz show, to participate in beer pong, to participate in darts, and to participate in Mario Kart. And we were judges for two of the events, so, we had somebody who judged the darts and then we had somebody who judged the beer pong, so, that’s our way of...you know...that’s kind of how we work with other organizations in the city to kind of collaborate with them. ",
[00:32:05],DF,And do you have a float or march in Pride Parade? Have representation there to help get out the word that Gay Rodeo exists? ,
[00:32:11],PCR,We do. We usually do marching in the Pride Parade or some other kind of involvement. Last year what we did was we were servers at one of the beer tents. ,
[00:32:24],DF,"Ah, excellent. And then do you, um, still find people that are “Oh this is wonderful! I had no idea this had existed” and... ",
[00:32:29],PCR,Yes.,
[00:32:30],DF,"...even in the digital age, and mass media, and... ",
[00:32:32],PCR,"Yes. We do have people who are very excited. We do a horseback ride every month, so people...and it’s...that’s only twenty minutes out of D.C. so people are excited to come and participate in that, you know, to know something like that exists, you know, some kind of outdoor thing...is in the area and is accessible to them. So they’re excited to hear about that. They’re excited to hear about rodeo. You know, a lot of people are traveling more for work, or working remotely. ",jobs
,PCR,"And in Washington D.C. there’s a lot of that kind of...type of transient work where, you know, you might be going out to different parts of the country to do whatever it is you do. So having an organization like ours that is spread across the country, you know, you can tell people that yes there’s a rodeo that happens in New Mexico. There’s one that happens in California. In Colorado, and Missouri. So that as people are traveling they can look for that and look for their events and go to them and be part of it. ",jobs
[00:33:55],DF,Aside from your own event do you have a favorite event that you like to go to in the contemporary time? ,
[00:34:01],PCR,"Um. [Pause.] Hmm, I would say...you’re talking about on the rodeo circuit? ",
[00:34:13],DF,Or anything. ,
[00:34:14],PCR,"Or anything? Um, I would probably say one of my favorite events to go to is flag football. I like going to flag football because I can just sit on the sidelines and watch and eat doughnuts and coffee and they’re running around and you know I can clap and so...yeah. That would be my...that would be the one outside of rodeo. And then inside rodeo I would probably say that the events that I really like going to are probably the events where they might have smaller turnout or smaller association rodeos. I really like going to the Missouri rodeo. North Star is going to be having a rodeo upcoming this year that’s something I would look forward to going to. ",
[00:35:19],DF,Have they had a hiatus from having rodeos for a while or is this going to be their first? ,
[00:35:23],PCR,So they usually do it about once every other year and I think that they had one...they had one in 2018 but not 2019 so they’re doing it again for 2020. But I think before 2018 it may have been three or four years before they had had a rodeo. ,
[00:35:49],DF,May I ask what does being a cowboy mean to you? ,
[00:35:54],PCR,"So what being a cowboy means to me is being there to help people. Volunteer. To be a fair competitor...it’s one of the things about the rodeo association is people are willing to help you be a better competitor. They’re still going to try and beat you but they’re willing to provide you with guidance, and information, and hands-on help to make you better. One of the guys that I mentioned before, Oscar Moschello, back in the early days when I had started steer riding, one of the things that takes place with steer riding is your steer gets loaded into the chute, you have to have your own rope that you’re going to use to slip your hand into and ride the steer, tie it around him, and then there’s usually somebody there who helps set you down and that person is kind of your safety person so that way if you need to be pulled off the steer or the bull or the bronc in short order they’re there to do it.",cowperson
,PCR,"And Oscar Moschello, he had gone and done his steer ride, he had finished with it, he was coming back from the area after coming off his steer and I was going up next and the crew shouted out “Who’s tying this guy in?” And Oscar Moschello said “Me! Me! I’ve got him!” So he had just come off competing himself and he was willing to take the time to show somebody who was newer, and be there for somebody who was newer, to help tie him in, be his safety and make sure that the person who was competing against him also had a good ride. ",cowperson
[00:38:07],DF,And do you remember if you had a good ride?,
[00:38:09],PCR,"I probably did not! [Laughter.] Most people who are...most people who are doing competing and competing in the same events that I were...you know...so for us you have to stay on your rough stock for six seconds. You know I think I...in the times that I was not covering the full six seconds I might have done two seconds, three seconds. For the roping events, you know, the people who were doing it that are really in the top part, they’re doing it in six seconds or under. You know I’m more in like the twelve, thirteen, maybe eighteen seconds for the speed events. But for the people who are doing those in really good time they’re doing them in about two minutes and some change. You know mine is probably more like four minutes. ",events
[00:39:15],DF,So you’re still actively competing then while you’re president? ,
[00:39:18],PCR,Actually I stopped competing in 2007. ,
[00:39:22],DF,"Oh, my apologies. Did your family come and watch you compete? ",
[00:39:25],PCR,My family never came to watch me compete. [Laughter.] If only Facebook Live existed back then! [Laughter.] They could have watched! [Laughter.] ,family
[00:39:37],DF,I bet sharing your win of the belt buckle was pretty good though. ,
[00:39:43],PCR,"Yes. Yeah, yeah, yeah. I really...yes. Yeah that’s one of my...that’s one of the things that I would save from my house if it were burning down. ",
[00:39:56],DF,Did any of your family members ever complete in rodeo? ,
[00:39:59],PCR,No. ,
[00:39:59],DF,You’re breaking ground as the first to do it? ,
[00:40:01],PCR,"Yeah. I’m the first person. My sister did...one sister did ballet. One sister did wind surfing. And then I had two cousins who I grew up with and, um, they both did baseball. ",
[00:40:21],DF,Commendable for them. I find baseball quite challenging myself. Did you pick up music then with the strong interest? Did you do singing or musical instruments for yourself? ,
[00:40:33],PCR,I did not. I did pick up dancing though and so that’s...you know...that is one of the things that I am fairly good at.,
[00:40:42],DF,Do you do competitive dancing then? ,
[00:40:44],PCR,"No, I don’t do competitive, just pleasure dancing. But I really enjoy it. I really enjoy...I enjoy dancing with people who may not be as confident in their dancing, um, as I feel. When I was first learning to dance it probably took, like, two years to be really good and I always tell people who are just starting out to learn to dance, you know, that it’s process, you’ll get it. You know? For me, when I was first learning, it probably took, like, three or four months before you could speak to me while we were dancing. And then you could speak to me but I couldn’t speak back to you. Probably it was like six to eight months where I could speak back to you but it would be one syllable answers, so, “What’s your name?” “Patrick.” “Are you from D.C.?” “Yes.” “What do you do for work?” “Reception.” ",dance
,PCR,"And then probably, you know, none to twelve months, you know, I could say a full sentence. “My name is Patrick.” “I’m from Washington D.C..” “I work as a receptionist.” And probably it took a year to eighteen months before I could really have a conversation with somebody while I was dancing because otherwise I would just get thrown off and trip over my feet, trip over their feet, so I always tell people who are new dancers who might be shy or intimidated or not that confident in their ability that, you know, you’ll get it. Just keep doing it and you’ll get it. ",dance;jobs
[00:42:39],DF,I bet they take a lot of heart from that.,
[00:42:41],PCR,I hope that they do. ,
[00:42:43],DF,"Do you do dancing at rodeos or is rodeo strictly for competition? Or is there a social aspect to it? Because I know that this [the IGRA convention] is a little different because it’s a convention so I’ve been warned that some things happen here that don’t happen out at rodeos, and some things happen at rodeos that don’t come back here. ",igra
[00:42:57],PCR,"Correct. Um, so, most rodeos will have some kind of social aspect to it depending on where you are. Like here in Denver there’s Charlie’s, that’s a dance venue. There are some rodeos where they’ll actually have a dance as part of the rodeo itself. And then there are other rodeos where its, you know, just going out to a bar or a restaurant and hanging out afterwards. ",dance
[00:43:28],DF,"Do you have a plan ahead of time with some friends? I mean now we have the digital age, back...perhaps further back they had telephone calls and maybe they were just lucky and it was like: “Well, we’ll hopefully see you at Phoenix or wherever.” But do you...do you try to plan ahead with your friends to say, well, “I won’t make this one but I will make this one and let’s try to get together there”? ",
[00:43:46],PCR,"Yes. You do do some of that, um, prior to being a little bit more connected as we are now, you know, pretty much everybody wound up at the same place. So, you know, everybody would want...here in Denver you knew to go to Charlie’s. If you were in Dallas you knew to go to The-Roundup. If you were in our rodeo you knew we had dances that took place with the rodeo itself, so, people would just naturally wind up in the same place. ",
[00:44:18],DF,"We talked a little bit about how some of the rodeo has changed since when you first stepped into it, to becoming president. What are some of the changes its had from maybe membership decline or venue struggles that you have seen change for better or for worse within rodeo in general? ",
[00:44:34],PCR,"I think the biggest change that I have seen is that we have a lot of our competitors, now, who compete in places like National Barrel Horse Association, or compete in straight organizations, traditionally straight organizations, and they compete and they’re open and nobody really thinks anything about it. So, that’s probably one of the biggest changes that I see and, um, along with that...getting back to country music, with Ty Herndon who had...Ty Herndon came out, I forget how many years ago, and his career has actually had a resurgence because of that, whereas for many years he was in the closet for fear that it would ruin his career. So that kind of shows how far the world has come from when gay rodeo first began. ",
[00:45:53],DF,Did you ever have to worry about concealing that you were participating in gay rodeo? Did you have to worry about your own career or your own connections with families and friends that maybe wouldn’t have been as open or accepting about it? ,
[00:46:05],PCR,"I didn’t really have to worry about that ‘cause I was stupid. So, one of the first places that I worked in Washington D.C. I was talking with a co-worker and she said, you know, “Oh, how was your weekend?” And she told me whatever she did for her weekend and I said to her, “Well, you know, I went out dancing this weekend and it was a good time and I’m kind of learning that I’m really a much better lead as a dancer than I am as a follower.” And she said, “Don’t guys always follow?” And I...it was one of those moments in time that expanded out like you would see in the movies where I thought to myself, like, okay, I have a choice here. I can either play it off as something or I can tell her the truth. And, um, what I said to her was “Well, where I go dancing men dance with men and the women dance with women.” And she just went, “Oh.” Like, you know, oh! “I’ve never met a gay, lesbian, or bisexual person before.”",jobs;comingout
,PCR,"And then after that I was like, you know, that’s it. I’m going to make the choice not to hide because if I do have to hide, I don’t want to be there. So that’s my one story, and then the other story that I will tell is, um, in terms of connecting with people as a person and not just seeing you as a...somebody who is gay...but seeing you in the same way that we always used to say, you know, we don’t want to be “the gay doctor” or “the gay teacher” or “the gay veterinarian.” We want to be seen as the doctor who just happens to be gay. Or the teacher who just happens to be gay. So, one of the rodeos that I went to compete in, which was a straight rodeo, the friend with whom I went to complete...he and I were out and we weren’t in our rodeo gear we were just in street clothes, like regular street clothes, and we were at some restaurant, like Outback or something like that. ",
,PCR,"We were kind of sitting around waiting to get ot our table and across the way from me I could see this kid hitting his dad on the leg and kind of pointing over at us. And his dad leaned in and the kid said something to him and his dad said loud enough for me to hear, “Yes, that is a Dale Jr. hat he has on.” ‘Cause I had a Dale Ernhart Jr. hat on. And I looked over at them and I said, “And he is my favorite driver.” And the two of us, you know, we just talked briefly NASCAR, and then they went on to sit at their table and my friend and I went to sit at our table. But that kind of connection with somebody else as a human being and talking about the rodeo and rodeo association, as a rodeo association, as you would talk about any other amateur rodeo association. ",
,PCR,"So I would be in conversation with people and they’d say, “Oh, where have you completed before?” And I would say, “I’m a member of International Professional Rodeo Association and I’m a member of Atlantic States Gay Rodeo Association.” And once in a while people would say, “Day rodeo association?” and I’d say, “No, gay rodeo association.” And they sometimes might be taken aback by that but then after talking with me and after talking rodeo life, country music, you know, etcetera, etcetera, they would come to look at me and accept me as a person and not be uncomfortable or standoff-ish or weird because I was a bisexual guy competing in gay rodeo. [Pause.] And I wanted to move our ball forward! So I was like, anywhere where I am confident I ain’t getting the crap beat out of me! [Laughter.] I’m going to make sure they know it’s gay rodeo! ‘Cause I am gonna break that glass closet! [Laughter.] So, yeah. ",
[00:51:25],DF,"So what does the community then mean to you from when you first started to now? I mean, you’ve made more connections, you’ve taken on more responsibility. You certainly have a lot of people, just even here, from all walks of life who intersect, now, with your life. What has transformed for you in regards to being part of the community? ",
[00:51:42],PCR,"I think it still means the same thing as it does then. For me the attraction of the community itself wasn’t because it was a gay venue, it was really the attraction of, like I said, Oscar Moschello. You know your competitors being willing to help you. Our events tend to be whole entire weekend events. The way that they are different in terms of what you would find for straight rodeo...for straight rodeo, on a Saturday you might have people come in, compete, and that you know...it might be a two or three day event but your competitors aren’t necessarily competing for the whole entire weekend. So, you may have barrel racers and flag racers on Friday. You might do your rough stock on Saturday. You know, and then you might do whatever other events on Sunday. You know, or you might do the events again and again each night. Saturday night you’re going to have one set of bull riders. ",community;events
,PCR,"Sunday night it’s going to be a totally different set of bull riders, ‘cause the ones on Saturday night they’ve done their ride, they’ve gone out Sunday morning, they’re moving onto whatever the next one is. Whereas for us it’s more of a whole entire weekend of competition. So you do Saturday and Sunday and that leads to a little bit more of a connection because you’re with the people the whole entire weekend. You don’t just see them on one day and then they’re gone and you might not see them again for, you know, three to six months. For our rodeo, you know, you kind of seen a lot of the same faces again and again at different rodeos more consistently than you would with a straight or a professional rodeo. ",
[00:53:48],DF,Have you started any traditions or do you have favorite traditions within rodeo that it just has special meaning for you? ,
[00:54:01],PCR,Um. [Pause.] None that I can think of right now. ,
[00:54:10],DF,"My apologies, a little bit out of left field. It just occurred to me there when you were talking about some of the events and then with music and the venues and the community coming together I didn’t know maybe if you’d started something with yours that had then been transferred out to the other rodeos as well. ",
