timestamp,speaker,words,tags
,TB,"Great question. I am…I don't consider myself a wonderful performer. That's something that I think some of these people that you'll see this weekend are just amazing. Where I became a performer was, it's for charity. You stand up there and lip sync a song which we do out loud in a car and it's super scary. It's very awkward with a queen or someone in a costume it's very easy because you become something else. And I on stage I mean, “How come you don't have a stage name?” I spent 26 years trying to be someone else, I don't want to be anyone else but me. And so, when I perform, I perform something that's me. I show everybody who I am. So it's a little different from what you will see in other people but I was known to make people cry. I'm very emotional on stage in whatever it is. Because I think that's what you are there to see some sort of emotion, laugh, cry, scare whatever. ",charity;performance
,RS,What's your favorite thing to perform to?,
,TB,"I love my country western music. I love country western. See that's what took me to rodeo. I had a friend who came up to me and says you need to run for this. Well, four years later here I am. And I didn't know he was our Mr. [title holder] five years before that. So he was there to crown me and it was a huge deal, for him and for me. That was his legacy. He got to pass it on to someone. I said, “You know I don't want to do pop. I'm like the worst gay ever. I don't…I'm not a Beyoncé fan. I'm not…I hate glitter and the rainbows. I'm not that person.” Once I was able to accept that, no, I'm going to be my own brand because there's gotta be someone out there like me and I'm hoping that one person gets to see it and that's where everything took off.",music;performance
,RS,Did you grow up listening to country?,
,TB,"Oh yeah, absolutely, absolutely.",
,RS,What's your favorite performance you've done to a country song?,
,TB,"Great question. Most memorable favorite it’s [inaudible]. I'm performing that here in a few minutes. It's huge. So when I won Mr. New Mexico Pride I was invited if I won to perform the next night at an event, it's like a victory show kind of one of the clubs in town perform. And I had my birthday party the same night, so I was double booked, and you make things happen you just figure it out. So I said okay and we worked with everybody and when I was there and I performed this song that I'm about to perform. It's Jason Aldine, “Gonna Know We Were Here,” because I wanted that to be my motto for the year. Because it says, “We may not be around in 20 years, but they are sure going to know we were here,” like leaving your mark. I think that's what everybody wants. When I got out of the car, I felt like a million dollars that night. It was better than when I won because it was real. ",performance;music;events
,TB,"The next day or no, I left the bar, finished, packed my clothes, ran to the car, cause I had to be somewhere else down the road at another bar, I get in the car and the music's playing and it's stops and that song comes on the radio live. And I have no idea why or how or what…I couldn't make that up. I mean, yeah, I could [laughs] but you know that's one of those weird things. And I was just like totally overwhelmed with tons of emotions. So then I was like I'm changing my song and doing it again at this bar cause no one was there to see it. It just made me feel good cause it tells me what I need to do. Like it reminds me of my job and how it feels like that day. So I nobody here has seen me perform it but one person, so I was like well I definitely want to do an up-tempo, lively--I want people to know who I am. And it's it doesn't say I it says we. Cause it's everybody we are a team.",music;performance
,RS,That's so amazing. ,
,TB,It gives me goosebumps. ,
,RS,So how did you find out about the gay rodeo?,
,TB,"How did I…oh my gosh I'm like on everything. I'm social media crazy. How did I learn…? I'm trying to think way back. Someone had a flyer or poster or something. Oh wait! You know what way before that, I found out Nevada had one. I didn't know we had one, but I was in Vegas with my then fiancé now husband and we were in Vegas just on vacation. It's a cheap vacation from Albuquerque, it’s right down the road. And we were at Charlie's in Vegas and they had a poster. And I was like, “Oh I wish we had something like this.” Well, a year later I found out we do. And so I was like, “Let’s go!” And that's when I met Jessie and Jessie’s the one that got me, he pushed me, “This is what you need to be doing. This is where you need to be.” And he was absolutely right. ",
,RS,That's amazing.,
,TB,I haven't been happier.,
,RS,Do you compete in the rodeo?,
,TB,We get a lot of firsts. I am about to compete as soon as I finish performing for the very first time tonight in two events. ,events
,RS,What are you going to do?,
,TB,I’m doing goat dressing which have you seen goat dressing? ,
,RS,"I have seen it, but you can explain it. ",
,TB,"Goat dressing is crazy, ultimately, and I was telling them this was my way of getting everyone in the rodeo. They were like, “What do you do? Do you ride bulls?” No. No, I do not. I'm not in shape not that I should. I'm like, “You've seen those bull riders.” They, you, they, no. I mean would I love to, I have more respect for them than any other athlete, but they are just amazing people too. But in goat dressing you're basically putting underwear on a goat. I mean that is the gist of it and if you can do it faster as a team then you win. And people are like that's hilarious, no way. And I'm like, “Show up and find out.” I'm like, “Why don't you do it?” “Well…” “What you can't put underwear on a goat?” And there's no no in there. And that's how you build our numbers and so I'm doing that one and doing wild drag race. ",
,TB,"That is insane. And I’m doing it with two people I just met. One of them I haven't met yet. I'm doing it with Josh from Australia, and he and I were just talking and next thing you know I'm on a team and this girl Ashley from New Mexico, also. So it's really cool that I said well we were on your team but now you are on New Mexico's team. So we are really excited to have him on board and it's gonna be entertaining we will go with that I have no idea what to expect.",
,RS,And are you guys hosting finals this year?,
,TB,"We have two events in two months. We have the Z Regional Rodeo in August 11-13th in Santa Fe, and in my hometown of Albuquerque which is 50 minutes South, in Albuquerque we will host the World Finals. ",events
,RS,That's amazing.,
,TB,And the IGRA royalty competition as well. ,igra;royalty
,RS,Wow.,
,TB,"Lots of pressure. Oh, I love it. It's totally like perfect. It's nerve racking because for the first time we've had it, all of our past royalty members are out of state or wherever. They are not really involved anymore because there has been a large gap. So I'm really excited to have our IGRA team. They have been extremely helpful like, “How can we help you? Here is our guide.” They have been very helpful, not telling us but guiding us. And it's been it's nice to have thirty people from across the country being there to help.",igra;royalty
,RS,And you were mentioning kind of a gap that happened?,
,TB,Seven years without royalty. We are the first team since seven years.,royalty
,RS,Why do you think that happened?,
,TB,"A lot of things, I think the there's a change that's happened and thankfully…I don't know 100% about this, but I have my theories based on research and talking to people. We moved our rodeo from Albuquerque to Santa Fe for due to sponsorship…it's a good thing actually, looking at a bad thing it was a better thing to move it financially because we got more money to pay our contestants and such like that. However, in that it is an hour away and all the epicenter everything is in Albuquerque so getting someone it's the same thing as being in Denton having people to drive from Dallas, you think it's not big because I drove ten hours to get here, to me it's no big deal for thirty minutes. ",
,TB,"But asking your people to drive past eight different things that they normally go to, to something they aren't sure about, outside in the hot sun. We've changed it. Now we have a night rodeo, one of the only night rodeos so it's under the lights which is really cool, it's outdoors in the wonderful August air in New Mexico. So it's going to be something different and it worked last year, now that we have a royalty team. I wanted it, and I was like I need to can I told my Miss and she'll tell you more about how that process went I guarantee she will it's a really good story. About how I convinced her to do it and I didn't convince her but she I won't ruin the story but you will wanna know that one. It's and it'll tell you who she is. So it was a wonderful deal and I forgot the question because I started rambling. ",
,RS,That's fine. We don't need to stay on topic. Can you tell me do you do other things in the gay community other than just rodeo?,
,TB,"Rodeo takes up a lot of our time now, every chance we have to raise a cause we are going to. When we do it one dollar at a time. And I love it. Like I absolutely love it. I still help the other organizations we have several of us who are the heads of different organizations. The Imperial Court System um, the Pride organization, um, we have an organization called MM Power which does a lot of HIV outreach, so we directly connected with them as well. We are trying to work on mending, not mending, building stronger bridges, they are there, but they need to be more solid and it's really working. Someone kind of had to take the reigns and then it's always nice the new kid in town and the rodeo’s the new kid in town again. So it's like the new shiny thing that everybody wants to be a part of and we are totally embracing that. And so we're you know hey well come over here we will be a part of yours too, let’s work together. So it's one in the same we all have the same goals. We are doing something for someone and they give us something we can do in a safe place, which is crazy. ",community
,RS,So I know we have to go pretty quick but just I know that a lot of the older members have expressed sort of a frustration of getting younger members and you’re obviously a younger member.,
,TB,I love that.,
,RS,"What do you think is that sort of drew you to it, kept you here, and how are you going to draw in other young people?",
,TB,"I love the southern lifestyle. I love the everyone’s welcoming. I mean you're here everybody’s so nice and genuinely nice. There's nice cause you have to put on a face, but you don't get that here. Everyone's literally like, “Hey, how are you doing?” And they actually care like they want you to talk to them. They were laughing yesterday cause it took me two and a half hours because I was like oh my god I saw someone and I have to say hi. It's a family, a real family and a lot of us are here talking about earlier is that family is not as strong but it's still there, but you miss that feeling and you get that here. We all understand each other. We are all so different, but…I mean when I left Phoenix it was like I'm not going to see everyone for four weeks. Seriously, four weeks, get over it, right?. I had so much going on in those four weeks I didn't know what else was I going to do, right? But it was crazy how much fun it is. ",family
,TB,"As far as getting the youth involved, we knew that was going to be big. Our average age was in the 40's before we joined, before we joined. I don't know that actually, we were included in that number cause it was the end of the year and I'm like, “Oh my gosh, how are we going to do that?” The reason for us, is that again the Santa Fe is very much older community, traditionalist type community very gay friendly. Albuquerque is as well, but is much younger. It's where the bars are, the inner city, it's where all the…it's the city right. So were okay, if I told you, “Hey, there's a rodeo this weekend.” So? Okay so we are going to go put underwear on a goat or we are going to put drag queens on bulls. That's where you get the youth. The camp events are designed to get the youth involved but if you don't tell them about it… I mean you can tell the story two different ways you're going to get different results. And we are seeing it. ",community;events
,TB,"We are seeing it in major numbers. And I'm excited, I can't wait for the end of the year so I have quantifying results and I can say this isn't my thought, this is my results. And if it wasn't working, we already changed it. Now we are going to make mini-rodeos in our bar we are using stick horses instead of real horses we are going to get a blow up sheep for our goat and were are going to make them do that, we are going to teach them so they are already involved. The other thing I've learned in promoting, cause I do a lot of race car promoting, when you go to a race you don't know anybody there, you're not going to [stay] you're going to leave. You are going to eat a coke, drink a beer, or you are going to eat a coke, eat a hot dog. [laughs] Drink a beer and go home. ",
,TB,"Now we have drag shows during the rodeos, so you need to tell them there are other events. It’s a daylong thing. Then you have to tell them, you know, hey, introduce them to the cowboys and the cowgirls so they know who to cheer for. And that's something we are working on because we haven't seen it enough. When they are out there announcing who they are, tell me where they are from; tell me who is from New Mexico. I found out my teammate in wild drag is from New Mexico and I didn't even know her. Of course, it's a big state so it's very possible but if I knew I'd be cheering for her. That's what we do. We are going to watch tomorrow, I've got a big New Mexico flag, we are going to be waving it. We are going to try something different and as soon as you start trying something new, you aren't getting anywhere so we are blowing the box up.",events
,RS,That's amazing. ,
,TB,We are trying.,
,RS,"Well I'm looking forward to your performance. I'll let you go, but thank you so much for your time.",
,TB,"Okay it was a pleasure. Absolutely, thank you. ",
,RS,Thank you.,
,TB,And anything you ever need let me know. ,
